[ 2017-10-22T00:19:49+08:00 ] /articleType/index/id/27 | INFO: Tag[ route_check ] --START--
[ 2017-10-22T00:19:49+08:00 ] /articleType/index/id/27 | INFO: Run CheckRoute Behavior [ RunTime:0.000392s ]
[ 2017-10-22T00:19:49+08:00 ] /articleType/index/id/27 | INFO: Tag[ route_check ] --END-- [ RunTime:0.000444s ]
[ 2017-10-22T00:19:49+08:00 ] /articleType/index/id/27 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead Dispatcher.class.php 第 125 行.
[ 2017-10-22T00:19:49+08:00 ] /articleType/index/id/27 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead common.php 第 66 行.
[ 2017-10-22T00:19:49+08:00 ] /articleType/index/id/27 | INFO: Tag[ app_begin ] --START--
[ 2017-10-22T00:19:49+08:00 ] /articleType/index/id/27 | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000257s ]
[ 2017-10-22T00:19:49+08:00 ] /articleType/index/id/27 | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000282s ]
[ 2017-10-22T00:19:49+08:00 ] /articleType/index/id/27 | NOTIC: [8192] mysql_connect(): The mysql extension is deprecated and will be removed in the future: use mysqli or PDO instead DbMysql.class.php 第 67 行.
[ 2017-10-22T00:19:49+08:00 ] /articleType/index/id/27 | SQL: SHOW COLUMNS FROM `think_article` [ RunTime:0.033713s ]
[ 2017-10-22T00:19:49+08:00 ] /articleType/index/id/27 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead Db.class.php 第 660 行.
[ 2017-10-22T00:19:49+08:00 ] /articleType/index/id/27 | SQL: SELECT COUNT(*) AS tp_count FROM `think_article` WHERE ( `type` = '27' ) LIMIT 1   [ RunTime:0.037187s ]
[ 2017-10-22T00:19:49+08:00 ] /articleType/index/id/27 | NOTIC: [8] Use of undefined constant TIFAWEB_DSWJCMS - assumed 'TIFAWEB_DSWJCMS' Page.class.php 第 101 行.
[ 2017-10-22T00:19:49+08:00 ] /articleType/index/id/27 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead Db.class.php 第 660 行.
[ 2017-10-22T00:19:49+08:00 ] /articleType/index/id/27 | SQL: SELECT * FROM `think_article` WHERE ( `type` = '27' ) ORDER BY time desc LIMIT 0,10   [ RunTime:0.501567s ]
[ 2017-10-22T00:19:49+08:00 ] /articleType/index/id/27 | SQL: SHOW COLUMNS FROM `think_article_type` [ RunTime:0.033765s ]
[ 2017-10-22T00:19:49+08:00 ] /articleType/index/id/27 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead Db.class.php 第 660 行.
[ 2017-10-22T00:19:49+08:00 ] /articleType/index/id/27 | SQL: SELECT * FROM `think_article_type` WHERE ( `id` = '27' ) LIMIT 1   [ RunTime:0.033476s ]
[ 2017-10-22T00:19:49+08:00 ] /articleType/index/id/27 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead Db.class.php 第 660 行.
[ 2017-10-22T00:19:50+08:00 ] /articleType/index/id/27 | SQL: SELECT `id`,`images`,`title` FROM `think_article` ORDER BY hits desc,time desc LIMIT 5   [ RunTime:0.037188s ]
[ 2017-10-22T00:19:50+08:00 ] /articleType/index/id/27 | SQL: select * from think_article_type where status=1 order by rand() limit 9 [ RunTime:0.033417s ]
[ 2017-10-22T00:19:50+08:00 ] /articleType/index/id/27 | INFO: Tag[ view_template ] --START--
[ 2017-10-22T00:19:50+08:00 ] /articleType/index/id/27 | INFO: Run LocationTemplate Behavior [ RunTime:0.000365s ]
[ 2017-10-22T00:19:50+08:00 ] /articleType/index/id/27 | INFO: Tag[ view_template ] --END-- [ RunTime:0.000396s ]
[ 2017-10-22T00:19:50+08:00 ] /articleType/index/id/27 | INFO: Tag[ view_parse ] --START--
[ 2017-10-22T00:19:50+08:00 ] /articleType/index/id/27 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 186 行.
[ 2017-10-22T00:19:50+08:00 ] /articleType/index/id/27 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-10-22T00:19:50+08:00 ] /articleType/index/id/27 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-10-22T00:19:50+08:00 ] /articleType/index/id/27 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-10-22T00:19:50+08:00 ] /articleType/index/id/27 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-10-22T00:19:50+08:00 ] /articleType/index/id/27 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-10-22T00:19:50+08:00 ] /articleType/index/id/27 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-10-22T00:19:50+08:00 ] /articleType/index/id/27 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-10-22T00:19:50+08:00 ] /articleType/index/id/27 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-10-22T00:19:50+08:00 ] /articleType/index/id/27 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-10-22T00:19:50+08:00 ] /articleType/index/id/27 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2017-10-22T00:19:50+08:00 ] /articleType/index/id/27 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2017-10-22T00:19:50+08:00 ] /articleType/index/id/27 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-10-22T00:19:50+08:00 ] /articleType/index/id/27 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-10-22T00:19:50+08:00 ] /articleType/index/id/27 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-10-22T00:19:50+08:00 ] /articleType/index/id/27 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2017-10-22T00:19:50+08:00 ] /articleType/index/id/27 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-10-22T00:19:50+08:00 ] /articleType/index/id/27 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-10-22T00:19:50+08:00 ] /articleType/index/id/27 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-10-22T00:19:50+08:00 ] /articleType/index/id/27 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-10-22T00:19:50+08:00 ] /articleType/index/id/27 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-10-22T00:19:50+08:00 ] /articleType/index/id/27 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
